"","Date","Area","ID","mean_Area"
"1518",2023-08-08,40900,"ID122024315889285",36381.8181818182
"1519",2023-08-17,40900,"ID122024315889285",36381.8181818182
"1520",2023-09-07,49500,"ID122024315889285",36381.8181818182
"1521",2020-07-05,95600,"ID122067265562227",116770
"1522",2020-07-17,100700,"ID122067265562227",116770
"1523",2021-08-06,111000,"ID122067265562227",116770
"1524",2022-07-14,118400,"ID122067265562227",116770
"1525",2022-07-17,120400,"ID122067265562227",116770
"1526",2022-09-02,122700,"ID122067265562227",116770
"1527",2023-07-26,123600,"ID122067265562227",116770
"1528",2023-08-08,124200,"ID122067265562227",116770
"1529",2024-07-30,125000,"ID122067265562227",116770
"1530",2024-08-07,126100,"ID122067265562227",116770
"1531",2020-07-05,8800,"ID122071560529575",14883.3333333333
"1532",2023-07-09,11300,"ID122071560529575",14883.3333333333
"1533",2023-07-26,16100,"ID122071560529575",14883.3333333333
"1534",2023-08-17,17700,"ID122071560529575",14883.3333333333
"1535",2024-07-06,17700,"ID122071560529575",14883.3333333333
"1536",2024-08-14,17700,"ID122071560529575",14883.3333333333
"1537",2020-07-05,39400,"ID122342143469233",47163.6363636364
"1538",2020-07-17,39900,"ID122342143469233",47163.6363636364
"1539",2020-08-01,42600,"ID122342143469233",47163.6363636364
"1540",2021-08-06,42700,"ID122342143469233",47163.6363636364
"1541",2022-07-14,43800,"ID122342143469233",47163.6363636364
"1542",2022-07-17,47500,"ID122342143469233",47163.6363636364
"1543",2022-09-02,51100,"ID122342143469233",47163.6363636364
"1544",2023-07-09,52000,"ID122342143469233",47163.6363636364
"1545",2023-07-26,52900,"ID122342143469233",47163.6363636364
"1546",2023-09-07,53400,"ID122342143469233",47163.6363636364
"1547",2024-07-07,53500,"ID122342143469233",47163.6363636364
"1548",2020-08-13,8300,"ID122376503207332",12171.4285714286
"1549",2021-08-06,9400,"ID122376503207332",12171.4285714286
"1550",2022-07-14,12800,"ID122376503207332",12171.4285714286
"1551",2024-07-28,13500,"ID122376503207332",12171.4285714286
"1552",2024-07-30,13600,"ID122376503207332",12171.4285714286
"1553",2024-08-07,13600,"ID122376503207332",12171.4285714286
"1554",2024-08-17,14000,"ID122376503207332",12171.4285714286
"1555",2020-07-05,12300,"ID122406567978410",14160
"1556",2021-08-06,12400,"ID122406567978410",14160
"1557",2022-07-14,14600,"ID122406567978410",14160
"1558",2023-08-20,15700,"ID122406567978410",14160
"1559",2023-09-07,15800,"ID122406567978410",14160
"1560",2020-07-05,12700,"ID122690035820051",18192.3076923077
"1561",2020-07-17,14500,"ID122690035820051",18192.3076923077
"1562",2020-08-01,17500,"ID122690035820051",18192.3076923077
"1563",2022-09-02,17700,"ID122690035820051",18192.3076923077
"1564",2023-07-26,17700,"ID122690035820051",18192.3076923077
"1565",2023-08-08,18100,"ID122690035820051",18192.3076923077
"1566",2023-08-20,18500,"ID122690035820051",18192.3076923077
"1567",2023-09-07,19700,"ID122690035820051",18192.3076923077
"1568",2024-07-08,19700,"ID122690035820051",18192.3076923077
"1569",2024-07-28,19800,"ID122690035820051",18192.3076923077
"1570",2024-07-30,19900,"ID122690035820051",18192.3076923077
"1571",2024-08-07,20100,"ID122690035820051",18192.3076923077
"1572",2024-08-17,20600,"ID122690035820051",18192.3076923077
"1573",2020-08-13,5400,"ID122797410002566",11290.9090909091
"1574",2020-08-23,6500,"ID122797410002566",11290.9090909091
"1575",2021-08-06,8500,"ID122797410002566",11290.9090909091
"1576",2022-07-14,9300,"ID122797410002566",11290.9090909091
"1577",2022-07-17,10400,"ID122797410002566",11290.9090909091
"1578",2022-09-02,12800,"ID122797410002566",11290.9090909091
"1579",2023-07-26,13100,"ID122797410002566",11290.9090909091
"1580",2023-08-20,13700,"ID122797410002566",11290.9090909091
"1581",2023-09-07,14500,"ID122797410002566",11290.9090909091
"1582",2024-07-28,14700,"ID122797410002566",11290.9090909091
"1583",2024-08-17,15300,"ID122797410002566",11290.9090909091
"1584",2021-07-17,10900,"ID127006477957678",14470
"1585",2021-07-28,11600,"ID127006477957678",14470
"1586",2021-08-02,11700,"ID127006477957678",14470
"1587",2021-09-11,13400,"ID127006477957678",14470
"1588",2022-07-13,14400,"ID127006477957678",14470
"1589",2022-07-29,14800,"ID127006477957678",14470
"1590",2022-08-14,15500,"ID127006477957678",14470
"1591",2022-08-23,16100,"ID127006477957678",14470
"1592",2023-08-31,17000,"ID127006477957678",14470
"1593",2023-09-05,19300,"ID127006477957678",14470
"1594",2020-07-05,281500,"ID130631430356830",295400
"1595",2020-09-22,286500,"ID130631430356830",295400
"1596",2021-07-17,290800,"ID130631430356830",295400
"1597",2021-07-28,301900,"ID130631430356830",295400
"1598",2022-08-23,316300,"ID130631430356830",295400
"1599",2020-07-05,8000,"ID130786049179250",12740
"1600",2020-07-29,10900,"ID130786049179250",12740
"1601",2020-08-27,13200,"ID130786049179250",12740
"1602",2020-09-09,14500,"ID130786049179250",12740
"1603",2020-09-23,17100,"ID130786049179250",12740
"1604",2020-09-07,8000,"ID130992207608125",11583.3333333333
"1605",2022-07-11,10900,"ID130992207608125",11583.3333333333
"1606",2022-07-29,10900,"ID130992207608125",11583.3333333333
"1607",2022-08-14,12300,"ID130992207608125",11583.3333333333
"1608",2023-08-10,13200,"ID130992207608125",11583.3333333333
"1609",2023-09-05,14200,"ID130992207608125",11583.3333333333
"1610",2020-07-05,34200,"ID130992207609571",38285.7142857143
"1611",2020-07-29,34900,"ID130992207609571",38285.7142857143
"1612",2020-08-14,34900,"ID130992207609571",38285.7142857143
"1613",2020-09-23,35100,"ID130992207609571",38285.7142857143
"1614",2021-07-17,41200,"ID130992207609571",38285.7142857143
"1615",2022-07-20,41500,"ID130992207609571",38285.7142857143
"1616",2022-08-23,46200,"ID130992207609571",38285.7142857143
"1617",2021-07-01,7000,"ID131052337150254",10770
"1618",2021-07-29,7800,"ID131052337150254",10770
"1619",2022-07-11,7900,"ID131052337150254",10770
"1620",2022-08-14,10900,"ID131052337150254",10770
"1621",2023-07-26,11100,"ID131052337150254",10770
"1622",2023-08-10,11200,"ID131052337150254",10770
"1623",2023-08-19,11500,"ID131052337150254",10770
"1624",2023-08-31,13000,"ID131052337150254",10770
"1625",2023-09-05,13400,"ID131052337150254",10770
"1626",2024-07-06,13900,"ID131052337150254",10770
"1627",2020-07-05,16000,"ID131228430808019",17200
"1628",2020-08-01,16600,"ID131228430808019",17200
"1629",2020-09-07,16800,"ID131228430808019",17200
"1630",2020-09-23,17300,"ID131228430808019",17200
"1631",2022-07-14,19300,"ID131228430808019",17200
"1632",2020-07-04,13600,"ID135609297451497",16757.1428571429
"1633",2020-09-17,14100,"ID135609297451497",16757.1428571429
"1634",2020-09-23,15700,"ID135609297451497",16757.1428571429
"1635",2022-07-11,16600,"ID135609297451497",16757.1428571429
"1636",2023-07-05,17700,"ID135609297451497",16757.1428571429
"1637",2023-08-10,19800,"ID135609297451497",16757.1428571429
"1638",2024-08-02,19800,"ID135609297451497",16757.1428571429
